topic,topic_title,epoch,state_order,state,state_label,count,total_nodes,proportion
Politics_de,Partisan Alignment,9,0,2,strong_positive,405,1000,0.405
Politics_de,Partisan Alignment,9,1,1,weak_positive,21,1000,0.021
Politics_de,Partisan Alignment,9,2,0,neutral,330,1000,0.33
Politics_de,Partisan Alignment,9,3,-1,weak_negative,123,1000,0.123
Politics_de,Partisan Alignment,9,4,-2,strong_negative,121,1000,0.121
Politics_de,Partisan Alignment,10,0,2,strong_positive,404,1000,0.404
Politics_de,Partisan Alignment,10,1,1,weak_positive,31,1000,0.031
Politics_de,Partisan Alignment,10,2,0,neutral,328,1000,0.328
Politics_de,Partisan Alignment,10,3,-1,weak_negative,108,1000,0.108
Politics_de,Partisan Alignment,10,4,-2,strong_negative,129,1000,0.129
Politics_de,Partisan Alignment,11,0,2,strong_positive,415,1000,0.415
Politics_de,Partisan Alignment,11,1,1,weak_positive,28,1000,0.028
Politics_de,Partisan Alignment,11,2,0,neutral,329,1000,0.329
Politics_de,Partisan Alignment,11,3,-1,weak_negative,90,1000,0.09
Politics_de,Partisan Alignment,11,4,-2,strong_negative,138,1000,0.138
Politics_de,Partisan Alignment,12,0,2,strong_positive,430,1000,0.43
Politics_de,Partisan Alignment,12,1,1,weak_positive,17,1000,0.017
Politics_de,Partisan Alignment,12,2,0,neutral,332,1000,0.332
Politics_de,Partisan Alignment,12,3,-1,weak_negative,85,1000,0.085
Politics_de,Partisan Alignment,12,4,-2,strong_negative,136,1000,0.136
Politics_de,Partisan Alignment,13,0,2,strong_positive,431,1000,0.431
Politics_de,Partisan Alignment,13,1,1,weak_positive,18,1000,0.018
Politics_de,Partisan Alignment,13,2,0,neutral,335,1000,0.335
Politics_de,Partisan Alignment,13,3,-1,weak_negative,91,1000,0.091
Politics_de,Partisan Alignment,13,4,-2,strong_negative,125,1000,0.125
Politics_de,Partisan Alignment,14,0,2,strong_positive,432,1000,0.432
Politics_de,Partisan Alignment,14,1,1,weak_positive,23,1000,0.023
Politics_de,Partisan Alignment,14,2,0,neutral,337,1000,0.337
Politics_de,Partisan Alignment,14,3,-1,weak_negative,90,1000,0.09
Politics_de,Partisan Alignment,14,4,-2,strong_negative,118,1000,0.118
Politics_de,Partisan Alignment,15,0,2,strong_positive,439,1000,0.439
Politics_de,Partisan Alignment,15,1,1,weak_positive,18,1000,0.018
Politics_de,Partisan Alignment,15,2,0,neutral,341,1000,0.341
Politics_de,Partisan Alignment,15,3,-1,weak_negative,72,1000,0.072
Politics_de,Partisan Alignment,15,4,-2,strong_negative,130,1000,0.13
Politics_de,Partisan Alignment,16,0,2,strong_positive,447,1000,0.447
Politics_de,Partisan Alignment,16,1,1,weak_positive,17,1000,0.017
Politics_de,Partisan Alignment,16,2,0,neutral,338,1000,0.338
Politics_de,Partisan Alignment,16,3,-1,weak_negative,76,1000,0.076
Politics_de,Partisan Alignment,16,4,-2,strong_negative,122,1000,0.122
Politics_de,Partisan Alignment,17,0,2,strong_positive,455,1000,0.455
Politics_de,Partisan Alignment,17,1,1,weak_positive,17,1000,0.017
Politics_de,Partisan Alignment,17,2,0,neutral,336,1000,0.336
Politics_de,Partisan Alignment,17,3,-1,weak_negative,65,1000,0.065
Politics_de,Partisan Alignment,17,4,-2,strong_negative,127,1000,0.127
Politics_de,Partisan Alignment,18,0,2,strong_positive,457,1000,0.457
Politics_de,Partisan Alignment,18,1,1,weak_positive,18,1000,0.018
Politics_de,Partisan Alignment,18,2,0,neutral,339,1000,0.339
Politics_de,Partisan Alignment,18,3,-1,weak_negative,66,1000,0.066
Politics_de,Partisan Alignment,18,4,-2,strong_negative,120,1000,0.12
Politics_de,Partisan Alignment,19,0,2,strong_positive,456,1000,0.456
Politics_de,Partisan Alignment,19,1,1,weak_positive,22,1000,0.022
Politics_de,Partisan Alignment,19,2,0,neutral,340,1000,0.34
Politics_de,Partisan Alignment,19,3,-1,weak_negative,65,1000,0.065
Politics_de,Partisan Alignment,19,4,-2,strong_negative,117,1000,0.117
Politics_de,Partisan Alignment,20,0,2,strong_positive,458,1000,0.458
Politics_de,Partisan Alignment,20,1,1,weak_positive,21,1000,0.021
Politics_de,Partisan Alignment,20,2,0,neutral,339,1000,0.339
Politics_de,Partisan Alignment,20,3,-1,weak_negative,60,1000,0.06
Politics_de,Partisan Alignment,20,4,-2,strong_negative,122,1000,0.122
Politics_de,Partisan Alignment,21,0,2,strong_positive,463,1000,0.463
Politics_de,Partisan Alignment,21,1,1,weak_positive,20,1000,0.02
Politics_de,Partisan Alignment,21,2,0,neutral,339,1000,0.339
Politics_de,Partisan Alignment,21,3,-1,weak_negative,52,1000,0.052
Politics_de,Partisan Alignment,21,4,-2,strong_negative,126,1000,0.126
Politics_de,Partisan Alignment,22,0,2,strong_positive,466,1000,0.466
Politics_de,Partisan Alignment,22,1,1,weak_positive,19,1000,0.019
Politics_de,Partisan Alignment,22,2,0,neutral,338,1000,0.338
Politics_de,Partisan Alignment,22,3,-1,weak_negative,59,1000,0.059
Politics_de,Partisan Alignment,22,4,-2,strong_negative,118,1000,0.118
Politics_de,Partisan Alignment,23,0,2,strong_positive,471,1000,0.471
Politics_de,Partisan Alignment,23,1,1,weak_positive,17,1000,0.017
Politics_de,Partisan Alignment,23,2,0,neutral,332,1000,0.332
Politics_de,Partisan Alignment,23,3,-1,weak_negative,56,1000,0.056
Politics_de,Partisan Alignment,23,4,-2,strong_negative,124,1000,0.124
Politics_de,Partisan Alignment,24,0,2,strong_positive,475,1000,0.475
Politics_de,Partisan Alignment,24,1,1,weak_positive,15,1000,0.015
Politics_de,Partisan Alignment,24,2,0,neutral,334,1000,0.334
Politics_de,Partisan Alignment,24,3,-1,weak_negative,54,1000,0.054
Politics_de,Partisan Alignment,24,4,-2,strong_negative,122,1000,0.122
Politics_de,Partisan Alignment,25,0,2,strong_positive,472,1000,0.472
Politics_de,Partisan Alignment,25,1,1,weak_positive,19,1000,0.019
Politics_de,Partisan Alignment,25,2,0,neutral,332,1000,0.332
Politics_de,Partisan Alignment,25,3,-1,weak_negative,49,1000,0.049
Politics_de,Partisan Alignment,25,4,-2,strong_negative,128,1000,0.128
Politics_de,Partisan Alignment,26,0,2,strong_positive,474,1000,0.474
Politics_de,Partisan Alignment,26,1,1,weak_positive,18,1000,0.018
Politics_de,Partisan Alignment,26,2,0,neutral,330,1000,0.33
Politics_de,Partisan Alignment,26,3,-1,weak_negative,51,1000,0.051
Politics_de,Partisan Alignment,26,4,-2,strong_negative,127,1000,0.127
Politics_de,Partisan Alignment,27,0,2,strong_positive,473,1000,0.473
Politics_de,Partisan Alignment,27,1,1,weak_positive,20,1000,0.02
Politics_de,Partisan Alignment,27,2,0,neutral,330,1000,0.33
Politics_de,Partisan Alignment,27,3,-1,weak_negative,55,1000,0.055
Politics_de,Partisan Alignment,27,4,-2,strong_negative,122,1000,0.122
Politics_de,Partisan Alignment,28,0,2,strong_positive,476,1000,0.476
Politics_de,Partisan Alignment,28,1,1,weak_positive,20,1000,0.02
Politics_de,Partisan Alignment,28,2,0,neutral,327,1000,0.327
Politics_de,Partisan Alignment,28,3,-1,weak_negative,51,1000,0.051
Politics_de,Partisan Alignment,28,4,-2,strong_negative,126,1000,0.126
Politics_de,Partisan Alignment,29,0,2,strong_positive,474,1000,0.474
Politics_de,Partisan Alignment,29,1,1,weak_positive,25,1000,0.025
Politics_de,Partisan Alignment,29,2,0,neutral,326,1000,0.326
Politics_de,Partisan Alignment,29,3,-1,weak_negative,45,1000,0.045
Politics_de,Partisan Alignment,29,4,-2,strong_negative,130,1000,0.13
Politics_de,Partisan Alignment,30,0,2,strong_positive,482,1000,0.482
Politics_de,Partisan Alignment,30,1,1,weak_positive,17,1000,0.017
Politics_de,Partisan Alignment,30,2,0,neutral,328,1000,0.328
Politics_de,Partisan Alignment,30,3,-1,weak_negative,39,1000,0.039
Politics_de,Partisan Alignment,30,4,-2,strong_negative,134,1000,0.134
Politics_de,Partisan Alignment,31,0,2,strong_positive,483,1000,0.483
Politics_de,Partisan Alignment,31,1,1,weak_positive,19,1000,0.019
Politics_de,Partisan Alignment,31,2,0,neutral,326,1000,0.326
Politics_de,Partisan Alignment,31,3,-1,weak_negative,45,1000,0.045
Politics_de,Partisan Alignment,31,4,-2,strong_negative,127,1000,0.127
Politics_de,Partisan Alignment,32,0,2,strong_positive,491,1000,0.491
Politics_de,Partisan Alignment,32,1,1,weak_positive,16,1000,0.016
Politics_de,Partisan Alignment,32,2,0,neutral,318,1000,0.318
Politics_de,Partisan Alignment,32,3,-1,weak_negative,43,1000,0.043
Politics_de,Partisan Alignment,32,4,-2,strong_negative,132,1000,0.132
Politics_de,Partisan Alignment,33,0,2,strong_positive,502,1000,0.502
Politics_de,Partisan Alignment,33,1,1,weak_positive,5,1000,0.005
Politics_de,Partisan Alignment,33,2,0,neutral,325,1000,0.325
Politics_de,Partisan Alignment,33,3,-1,weak_negative,41,1000,0.041
Politics_de,Partisan Alignment,33,4,-2,strong_negative,127,1000,0.127
Politics_de,Partisan Alignment,34,0,2,strong_positive,497,1000,0.497
Politics_de,Partisan Alignment,34,1,1,weak_positive,10,1000,0.01
Politics_de,Partisan Alignment,34,2,0,neutral,327,1000,0.327
Politics_de,Partisan Alignment,34,3,-1,weak_negative,41,1000,0.041
Politics_de,Partisan Alignment,34,4,-2,strong_negative,125,1000,0.125
Politics_de,Partisan Alignment,35,0,2,strong_positive,498,1000,0.498
Politics_de,Partisan Alignment,35,1,1,weak_positive,13,1000,0.013
Politics_de,Partisan Alignment,35,2,0,neutral,325,1000,0.325
Politics_de,Partisan Alignment,35,3,-1,weak_negative,42,1000,0.042
Politics_de,Partisan Alignment,35,4,-2,strong_negative,122,1000,0.122
Politics_de,Partisan Alignment,36,0,2,strong_positive,495,1000,0.495
Politics_de,Partisan Alignment,36,1,1,weak_positive,18,1000,0.018
Politics_de,Partisan Alignment,36,2,0,neutral,326,1000,0.326
Politics_de,Partisan Alignment,36,3,-1,weak_negative,35,1000,0.035
Politics_de,Partisan Alignment,36,4,-2,strong_negative,126,1000,0.126
Politics_de,Partisan Alignment,37,0,2,strong_positive,499,1000,0.499
Politics_de,Partisan Alignment,37,1,1,weak_positive,15,1000,0.015
Politics_de,Partisan Alignment,37,2,0,neutral,329,1000,0.329
Politics_de,Partisan Alignment,37,3,-1,weak_negative,36,1000,0.036
Politics_de,Partisan Alignment,37,4,-2,strong_negative,121,1000,0.121
Politics_de,Partisan Alignment,38,0,2,strong_positive,499,1000,0.499
Politics_de,Partisan Alignment,38,1,1,weak_positive,15,1000,0.015
Politics_de,Partisan Alignment,38,2,0,neutral,330,1000,0.33
Politics_de,Partisan Alignment,38,3,-1,weak_negative,30,1000,0.03
Politics_de,Partisan Alignment,38,4,-2,strong_negative,126,1000,0.126
Politics_de,Partisan Alignment,39,0,2,strong_positive,498,1000,0.498
Politics_de,Partisan Alignment,39,1,1,weak_positive,19,1000,0.019
Politics_de,Partisan Alignment,39,2,0,neutral,328,1000,0.328
Politics_de,Partisan Alignment,39,3,-1,weak_negative,37,1000,0.037
Politics_de,Partisan Alignment,39,4,-2,strong_negative,118,1000,0.118
Politics_de,Partisan Alignment,40,0,2,strong_positive,497,1000,0.497
Politics_de,Partisan Alignment,40,1,1,weak_positive,21,1000,0.021
Politics_de,Partisan Alignment,40,2,0,neutral,328,1000,0.328
Politics_de,Partisan Alignment,40,3,-1,weak_negative,31,1000,0.031
Politics_de,Partisan Alignment,40,4,-2,strong_negative,123,1000,0.123
Gun_Control_de,Gun Control,0,0,2,strong_positive,101,1000,0.101
Gun_Control_de,Gun Control,0,1,1,weak_positive,203,1000,0.203
Gun_Control_de,Gun Control,0,2,0,neutral,396,1000,0.396
Gun_Control_de,Gun Control,0,3,-1,weak_negative,200,1000,0.2
Gun_Control_de,Gun Control,0,4,-2,strong_negative,100,1000,0.1
Gun_Control_de,Gun Control,1,0,2,strong_positive,120,1000,0.12
Gun_Control_de,Gun Control,1,1,1,weak_positive,220,1000,0.22
Gun_Control_de,Gun Control,1,2,0,neutral,313,1000,0.313
Gun_Control_de,Gun Control,1,3,-1,weak_negative,210,1000,0.21
Gun_Control_de,Gun Control,1,4,-2,strong_negative,137,1000,0.137
Gun_Control_de,Gun Control,2,0,2,strong_positive,130,1000,0.13
Gun_Control_de,Gun Control,2,1,1,weak_positive,272,1000,0.272
Gun_Control_de,Gun Control,2,2,0,neutral,209,1000,0.209
Gun_Control_de,Gun Control,2,3,-1,weak_negative,220,1000,0.22
Gun_Control_de,Gun Control,2,4,-2,strong_negative,169,1000,0.169
Gun_Control_de,Gun Control,3,0,2,strong_positive,121,1000,0.121
Gun_Control_de,Gun Control,3,1,1,weak_positive,355,1000,0.355
Gun_Control_de,Gun Control,3,2,0,neutral,112,1000,0.112
Gun_Control_de,Gun Control,3,3,-1,weak_negative,226,1000,0.226
Gun_Control_de,Gun Control,3,4,-2,strong_negative,186,1000,0.186
Gun_Control_de,Gun Control,4,0,2,strong_positive,119,1000,0.119
Gun_Control_de,Gun Control,4,1,1,weak_positive,398,1000,0.398
Gun_Control_de,Gun Control,4,2,0,neutral,62,1000,0.062
Gun_Control_de,Gun Control,4,3,-1,weak_negative,219,1000,0.219
Gun_Control_de,Gun Control,4,4,-2,strong_negative,202,1000,0.202
Gun_Control_de,Gun Control,5,0,2,strong_positive,126,1000,0.126
Gun_Control_de,Gun Control,5,1,1,weak_positive,403,1000,0.403
Gun_Control_de,Gun Control,5,2,0,neutral,48,1000,0.048
Gun_Control_de,Gun Control,5,3,-1,weak_negative,214,1000,0.214
Gun_Control_de,Gun Control,5,4,-2,strong_negative,209,1000,0.209
Gun_Control_de,Gun Control,6,0,2,strong_positive,130,1000,0.13
Gun_Control_de,Gun Control,6,1,1,weak_positive,407,1000,0.407
Gun_Control_de,Gun Control,6,2,0,neutral,38,1000,0.038
Gun_Control_de,Gun Control,6,3,-1,weak_negative,211,1000,0.211
Gun_Control_de,Gun Control,6,4,-2,strong_negative,214,1000,0.214
Gun_Control_de,Gun Control,7,0,2,strong_positive,141,1000,0.141
Gun_Control_de,Gun Control,7,1,1,weak_positive,404,1000,0.404
Gun_Control_de,Gun Control,7,2,0,neutral,31,1000,0.031
Gun_Control_de,Gun Control,7,3,-1,weak_negative,201,1000,0.201
Gun_Control_de,Gun Control,7,4,-2,strong_negative,223,1000,0.223
Gun_Control_de,Gun Control,8,0,2,strong_positive,150,1000,0.15
Gun_Control_de,Gun Control,8,1,1,weak_positive,400,1000,0.4
Gun_Control_de,Gun Control,8,2,0,neutral,23,1000,0.023
Gun_Control_de,Gun Control,8,3,-1,weak_negative,193,1000,0.193
Gun_Control_de,Gun Control,8,4,-2,strong_negative,234,1000,0.234
Gun_Control_de,Gun Control,9,0,2,strong_positive,153,1000,0.153
Gun_Control_de,Gun Control,9,1,1,weak_positive,399,1000,0.399
Gun_Control_de,Gun Control,9,2,0,neutral,19,1000,0.019
Gun_Control_de,Gun Control,9,3,-1,weak_negative,189,1000,0.189
Gun_Control_de,Gun Control,9,4,-2,strong_negative,240,1000,0.24
Gun_Control_de,Gun Control,10,0,2,strong_positive,164,1000,0.164
Gun_Control_de,Gun Control,10,1,1,weak_positive,392,1000,0.392
Gun_Control_de,Gun Control,10,2,0,neutral,14,1000,0.014
Gun_Control_de,Gun Control,10,3,-1,weak_negative,181,1000,0.181
Gun_Control_de,Gun Control,10,4,-2,strong_negative,249,1000,0.249
Gun_Control_de,Gun Control,11,0,2,strong_positive,167,1000,0.167
Gun_Control_de,Gun Control,11,1,1,weak_positive,391,1000,0.391
Gun_Control_de,Gun Control,11,2,0,neutral,11,1000,0.011
Gun_Control_de,Gun Control,11,3,-1,weak_negative,178,1000,0.178
Gun_Control_de,Gun Control,11,4,-2,strong_negative,253,1000,0.253
Gun_Control_de,Gun Control,12,0,2,strong_positive,176,1000,0.176
Gun_Control_de,Gun Control,12,1,1,weak_positive,384,1000,0.384
Gun_Control_de,Gun Control,12,2,0,neutral,8,1000,0.008
Gun_Control_de,Gun Control,12,3,-1,weak_negative,177,1000,0.177
Gun_Control_de,Gun Control,12,4,-2,strong_negative,255,1000,0.255
Gun_Control_de,Gun Control,13,0,2,strong_positive,180,1000,0.18
Gun_Control_de,Gun Control,13,1,1,weak_positive,380,1000,0.38
Gun_Control_de,Gun Control,13,2,0,neutral,10,1000,0.01
Gun_Control_de,Gun Control,13,3,-1,weak_negative,178,1000,0.178
Gun_Control_de,Gun Control,13,4,-2,strong_negative,252,1000,0.252
Gun_Control_de,Gun Control,14,0,2,strong_positive,191,1000,0.191
Gun_Control_de,Gun Control,14,1,1,weak_positive,370,1000,0.37
Gun_Control_de,Gun Control,14,2,0,neutral,8,1000,0.008
Gun_Control_de,Gun Control,14,3,-1,weak_negative,180,1000,0.18
Gun_Control_de,Gun Control,14,4,-2,strong_negative,251,1000,0.251
Gun_Control_de,Gun Control,15,0,2,strong_positive,187,1000,0.187
Gun_Control_de,Gun Control,15,1,1,weak_positive,374,1000,0.374
Gun_Control_de,Gun Control,15,2,0,neutral,7,1000,0.007
Gun_Control_de,Gun Control,15,3,-1,weak_negative,176,1000,0.176
Gun_Control_de,Gun Control,15,4,-2,strong_negative,256,1000,0.256
Gun_Control_de,Gun Control,16,0,2,strong_positive,191,1000,0.191
Gun_Control_de,Gun Control,16,1,1,weak_positive,372,1000,0.372
Gun_Control_de,Gun Control,16,2,0,neutral,7,1000,0.007
Gun_Control_de,Gun Control,16,3,-1,weak_negative,168,1000,0.168
Gun_Control_de,Gun Control,16,4,-2,strong_negative,262,1000,0.262
Gun_Control_de,Gun Control,17,0,2,strong_positive,184,1000,0.184
Gun_Control_de,Gun Control,17,1,1,weak_positive,380,1000,0.38
Gun_Control_de,Gun Control,17,2,0,neutral,5,1000,0.005
Gun_Control_de,Gun Control,17,3,-1,weak_negative,162,1000,0.162
Gun_Control_de,Gun Control,17,4,-2,strong_negative,269,1000,0.269
Gun_Control_de,Gun Control,18,0,2,strong_positive,189,1000,0.189
Gun_Control_de,Gun Control,18,1,1,weak_positive,376,1000,0.376
Gun_Control_de,Gun Control,18,2,0,neutral,8,1000,0.008
Gun_Control_de,Gun Control,18,3,-1,weak_negative,154,1000,0.154
Gun_Control_de,Gun Control,18,4,-2,strong_negative,273,1000,0.273
Gun_Control_de,Gun Control,19,0,2,strong_positive,199,1000,0.199
Gun_Control_de,Gun Control,19,1,1,weak_positive,367,1000,0.367
Gun_Control_de,Gun Control,19,2,0,neutral,7,1000,0.007
Gun_Control_de,Gun Control,19,3,-1,weak_negative,150,1000,0.15
Gun_Control_de,Gun Control,19,4,-2,strong_negative,277,1000,0.277
Gun_Control_de,Gun Control,20,0,2,strong_positive,212,1000,0.212
Gun_Control_de,Gun Control,20,1,1,weak_positive,357,1000,0.357
Gun_Control_de,Gun Control,20,2,0,neutral,7,1000,0.007
Gun_Control_de,Gun Control,20,3,-1,weak_negative,138,1000,0.138
Gun_Control_de,Gun Control,20,4,-2,strong_negative,286,1000,0.286
Gun_Control_de,Gun Control,21,0,2,strong_positive,213,1000,0.213
Gun_Control_de,Gun Control,21,1,1,weak_positive,357,1000,0.357
Gun_Control_de,Gun Control,21,2,0,neutral,6,1000,0.006
Gun_Control_de,Gun Control,21,3,-1,weak_negative,136,1000,0.136
Gun_Control_de,Gun Control,21,4,-2,strong_negative,288,1000,0.288
Gun_Control_de,Gun Control,22,0,2,strong_positive,213,1000,0.213
Gun_Control_de,Gun Control,22,1,1,weak_positive,357,1000,0.357
Gun_Control_de,Gun Control,22,2,0,neutral,6,1000,0.006
Gun_Control_de,Gun Control,22,3,-1,weak_negative,132,1000,0.132
Gun_Control_de,Gun Control,22,4,-2,strong_negative,292,1000,0.292
Gun_Control_de,Gun Control,23,0,2,strong_positive,222,1000,0.222
Gun_Control_de,Gun Control,23,1,1,weak_positive,349,1000,0.349
Gun_Control_de,Gun Control,23,2,0,neutral,4,1000,0.004
Gun_Control_de,Gun Control,23,3,-1,weak_negative,128,1000,0.128
Gun_Control_de,Gun Control,23,4,-2,strong_negative,297,1000,0.297
Gun_Control_de,Gun Control,24,0,2,strong_positive,229,1000,0.229
Gun_Control_de,Gun Control,24,1,1,weak_positive,342,1000,0.342
Gun_Control_de,Gun Control,24,2,0,neutral,4,1000,0.004
Gun_Control_de,Gun Control,24,3,-1,weak_negative,129,1000,0.129
Gun_Control_de,Gun Control,24,4,-2,strong_negative,296,1000,0.296
Gun_Control_de,Gun Control,25,0,2,strong_positive,241,1000,0.241
Gun_Control_de,Gun Control,25,1,1,weak_positive,329,1000,0.329
Gun_Control_de,Gun Control,25,2,0,neutral,7,1000,0.007
Gun_Control_de,Gun Control,25,3,-1,weak_negative,124,1000,0.124
Gun_Control_de,Gun Control,25,4,-2,strong_negative,299,1000,0.299
Gun_Control_de,Gun Control,26,0,2,strong_positive,239,1000,0.239
Gun_Control_de,Gun Control,26,1,1,weak_positive,331,1000,0.331
Gun_Control_de,Gun Control,26,2,0,neutral,5,1000,0.005
Gun_Control_de,Gun Control,26,3,-1,weak_negative,126,1000,0.126
Gun_Control_de,Gun Control,26,4,-2,strong_negative,299,1000,0.299
Gun_Control_de,Gun Control,27,0,2,strong_positive,235,1000,0.235
Gun_Control_de,Gun Control,27,1,1,weak_positive,335,1000,0.335
Gun_Control_de,Gun Control,27,2,0,neutral,4,1000,0.004
Gun_Control_de,Gun Control,27,3,-1,weak_negative,124,1000,0.124
Gun_Control_de,Gun Control,27,4,-2,strong_negative,302,1000,0.302
Gun_Control_de,Gun Control,28,0,2,strong_positive,223,1000,0.223
Gun_Control_de,Gun Control,28,1,1,weak_positive,347,1000,0.347
Gun_Control_de,Gun Control,28,2,0,neutral,5,1000,0.005
Gun_Control_de,Gun Control,28,3,-1,weak_negative,124,1000,0.124
Gun_Control_de,Gun Control,28,4,-2,strong_negative,301,1000,0.301
Gun_Control_de,Gun Control,29,0,2,strong_positive,229,1000,0.229
Gun_Control_de,Gun Control,29,1,1,weak_positive,340,1000,0.34
Gun_Control_de,Gun Control,29,2,0,neutral,6,1000,0.006
Gun_Control_de,Gun Control,29,3,-1,weak_negative,117,1000,0.117
Gun_Control_de,Gun Control,29,4,-2,strong_negative,308,1000,0.308
Gun_Control_de,Gun Control,30,0,2,strong_positive,237,1000,0.237
Gun_Control_de,Gun Control,30,1,1,weak_positive,333,1000,0.333
Gun_Control_de,Gun Control,30,2,0,neutral,5,1000,0.005
Gun_Control_de,Gun Control,30,3,-1,weak_negative,114,1000,0.114
Gun_Control_de,Gun Control,30,4,-2,strong_negative,311,1000,0.311
Gun_Control_de,Gun Control,31,0,2,strong_positive,232,1000,0.232
Gun_Control_de,Gun Control,31,1,1,weak_positive,338,1000,0.338
Gun_Control_de,Gun Control,31,2,0,neutral,7,1000,0.007
Gun_Control_de,Gun Control,31,3,-1,weak_negative,112,1000,0.112
Gun_Control_de,Gun Control,31,4,-2,strong_negative,311,1000,0.311
Gun_Control_de,Gun Control,32,0,2,strong_positive,231,1000,0.231
Gun_Control_de,Gun Control,32,1,1,weak_positive,339,1000,0.339
Gun_Control_de,Gun Control,32,2,0,neutral,6,1000,0.006
Gun_Control_de,Gun Control,32,3,-1,weak_negative,113,1000,0.113
Gun_Control_de,Gun Control,32,4,-2,strong_negative,311,1000,0.311
Gun_Control_de,Gun Control,33,0,2,strong_positive,217,1000,0.217
Gun_Control_de,Gun Control,33,1,1,weak_positive,354,1000,0.354
Gun_Control_de,Gun Control,33,2,0,neutral,5,1000,0.005
Gun_Control_de,Gun Control,33,3,-1,weak_negative,110,1000,0.11
Gun_Control_de,Gun Control,33,4,-2,strong_negative,314,1000,0.314
Gun_Control_de,Gun Control,34,0,2,strong_positive,210,1000,0.21
Gun_Control_de,Gun Control,34,1,1,weak_positive,362,1000,0.362
Gun_Control_de,Gun Control,34,2,0,neutral,4,1000,0.004
Gun_Control_de,Gun Control,34,3,-1,weak_negative,108,1000,0.108
Gun_Control_de,Gun Control,34,4,-2,strong_negative,316,1000,0.316
Gun_Control_de,Gun Control,35,0,2,strong_positive,213,1000,0.213
Gun_Control_de,Gun Control,35,1,1,weak_positive,360,1000,0.36
Gun_Control_de,Gun Control,35,2,0,neutral,4,1000,0.004
Gun_Control_de,Gun Control,35,3,-1,weak_negative,102,1000,0.102
Gun_Control_de,Gun Control,35,4,-2,strong_negative,321,1000,0.321
Gun_Control_de,Gun Control,36,0,2,strong_positive,205,1000,0.205
Gun_Control_de,Gun Control,36,1,1,weak_positive,368,1000,0.368
