topic,epoch,type,id,score
thought_politics,0,negative_to_negative,187,4
thought_politics,0,negative_to_negative,188,4
thought_politics,0,negative_to_negative,189,4
thought_politics,0,negative_to_negative,190,5
thought_politics,0,negative_to_negative,191,4
thought_politics,0,negative_to_negative,192,4
thought_politics,0,negative_to_negative,193,4
thought_politics,0,negative_to_negative,194,4
thought_politics,0,negative_to_negative,195,4
thought_politics,0,negative_to_negative,196,4
thought_politics,0,negative_to_negative,197,4
thought_politics,0,negative_to_negative,198,4
thought_politics,0,negative_to_negative,199,4
thought_politics,0,negative_to_negative,200,4
thought_politics,0,negative_to_negative,201,4
thought_politics,0,negative_to_negative,202,4
thought_politics,0,negative_to_negative,203,4
thought_politics,0,negative_to_negative,204,4
thought_politics,0,negative_to_negative,205,4
thought_politics,0,negative_to_negative,206,4
thought_politics,0,negative_to_negative,207,4
thought_politics,0,negative_to_negative,208,4
thought_politics,0,negative_to_negative,209,4
thought_politics,0,negative_to_negative,210,4
thought_politics,0,negative_to_negative,211,4
thought_politics,0,negative_to_negative,212,4
thought_politics,0,negative_to_negative,213,4
thought_politics,0,negative_to_negative,214,4
thought_politics,0,negative_to_negative,215,4
thought_politics,0,negative_to_negative,216,4
thought_politics,0,negative_to_negative,217,4
thought_politics,0,negative_to_negative,218,4
thought_politics,0,negative_to_negative,219,4
thought_politics,0,negative_to_negative,220,4
thought_politics,0,negative_to_negative,221,4
thought_politics,0,negative_to_negative,222,4
thought_politics,0,negative_to_negative,223,4
thought_politics,0,negative_to_negative,224,4
thought_politics,0,negative_to_negative,225,4
thought_politics,0,negative_to_negative,226,4
thought_politics,0,negative_to_negative,227,4
thought_politics,0,negative_to_negative,228,4
thought_politics,0,negative_to_negative,229,4
thought_politics,0,negative_to_negative,230,4
thought_politics,0,negative_to_negative,231,4
thought_politics,0,negative_to_negative,232,4
thought_politics,0,negative_to_negative,233,4
thought_politics,0,negative_to_negative,234,4
thought_politics,0,negative_to_negative,235,4
thought_politics,0,negative_to_negative,236,4
thought_politics,0,negative_to_negative,237,4
thought_politics,0,negative_to_negative,238,4
thought_politics,0,negative_to_negative,239,4
thought_politics,0,negative_to_negative,240,4
thought_politics,0,negative_to_negative,241,4
thought_politics,0,negative_to_negative,242,4
thought_politics,0,negative_to_negative,243,4
thought_politics,0,negative_to_negative,244,4
thought_politics,0,negative_to_negative,245,4
thought_politics,0,negative_to_negative,246,4
thought_politics,0,negative_to_negative,247,4
thought_politics,0,negative_to_negative,248,5
thought_politics,0,negative_to_negative,249,4
thought_politics,0,negative_to_negative,250,4
thought_politics,0,negative_to_negative,251,4
thought_politics,0,negative_to_negative,252,4
thought_politics,0,negative_to_negative,253,4
thought_politics,0,negative_to_negative,254,4
thought_politics,0,negative_to_negative,255,4
thought_politics,0,negative_to_negative,256,4
thought_politics,0,negative_to_negative,257,4
thought_politics,0,negative_to_negative,258,4
thought_politics,0,negative_to_negative,259,4
thought_politics,0,negative_to_negative,260,4
thought_politics,0,negative_to_negative,261,4
thought_politics,0,negative_to_negative,262,4
thought_politics,0,negative_to_negative,263,4
thought_politics,0,negative_to_negative,264,4
thought_politics,0,negative_to_negative,265,4
thought_politics,0,negative_to_negative,266,4
thought_politics,0,negative_to_negative,267,4
thought_politics,0,negative_to_negative,268,4
thought_politics,0,negative_to_negative,269,4
thought_politics,0,negative_to_negative,270,4
thought_politics,0,negative_to_negative,271,5
thought_politics,0,negative_to_negative,272,4
thought_politics,0,negative_to_negative,273,4
thought_politics,0,negative_to_negative,274,4
thought_politics,0,negative_to_negative,275,4
thought_politics,0,negative_to_negative,276,4
thought_politics,0,negative_to_negative,277,4
thought_politics,0,negative_to_negative,278,4
thought_politics,0,negative_to_negative,279,4
thought_politics,0,negative_to_negative,280,4
thought_politics,0,negative_to_negative,281,4
thought_politics,0,negative_to_negative,282,4
thought_politics,0,negative_to_negative,283,4
thought_politics,0,negative_to_negative,284,4
thought_politics,0,negative_to_negative,285,4
thought_politics,0,negative_to_negative,286,4
thought_politics,0,negative_to_negative,287,4
thought_politics,0,negative_to_negative,288,4
thought_politics,0,negative_to_negative,289,4
thought_politics,0,negative_to_negative,290,4
thought_politics,0,negative_to_negative,291,4
thought_politics,0,negative_to_negative,292,4
thought_politics,0,negative_to_negative,293,4
thought_politics,0,negative_to_negative,294,4
thought_politics,0,negative_to_negative,295,4
thought_politics,0,negative_to_negative,296,4
thought_politics,0,negative_to_negative,297,4
thought_politics,0,negative_to_neutral,0,3
thought_politics,0,negative_to_neutral,1,3
thought_politics,0,negative_to_neutral,2,3
thought_politics,0,negative_to_neutral,3,3
thought_politics,0,negative_to_neutral,4,3
thought_politics,0,negative_to_neutral,5,3
thought_politics,0,negative_to_neutral,6,3
thought_politics,0,negative_to_neutral,7,3
thought_politics,0,negative_to_neutral,8,3
thought_politics,0,negative_to_neutral,9,3
thought_politics,0,negative_to_neutral,10,3
thought_politics,0,negative_to_neutral,11,3
thought_politics,0,negative_to_neutral,12,3
thought_politics,0,negative_to_neutral,13,3
thought_politics,0,negative_to_neutral,14,3
thought_politics,0,negative_to_neutral,15,3
thought_politics,0,negative_to_neutral,16,3
thought_politics,0,negative_to_neutral,17,3
thought_politics,0,negative_to_neutral,18,3
thought_politics,0,negative_to_neutral,19,3
thought_politics,0,negative_to_neutral,20,3
thought_politics,0,negative_to_neutral,21,3
thought_politics,0,negative_to_neutral,22,3
thought_politics,0,negative_to_neutral,23,3
thought_politics,0,negative_to_neutral,24,3
thought_politics,0,negative_to_neutral,25,3
thought_politics,0,negative_to_neutral,26,3
thought_politics,0,negative_to_neutral,27,4
thought_politics,0,negative_to_neutral,28,3
thought_politics,0,negative_to_neutral,29,3
thought_politics,0,negative_to_neutral,30,3
thought_politics,0,negative_to_neutral,31,3
thought_politics,0,negative_to_neutral,32,3
thought_politics,0,negative_to_neutral,33,3
thought_politics,0,negative_to_neutral,34,3
thought_politics,0,negative_to_neutral,35,3
thought_politics,0,negative_to_neutral,36,3
thought_politics,0,negative_to_neutral,37,3
thought_politics,0,negative_to_neutral,38,3
thought_politics,0,negative_to_neutral,39,3
thought_politics,0,negative_to_neutral,40,3
thought_politics,0,negative_to_neutral,41,3
thought_politics,0,negative_to_neutral,42,3
thought_politics,0,negative_to_neutral,43,3
thought_politics,0,negative_to_neutral,44,3
thought_politics,0,negative_to_neutral,45,3
thought_politics,0,negative_to_neutral,46,4
thought_politics,0,negative_to_neutral,47,3
thought_politics,0,negative_to_neutral,48,3
thought_politics,0,negative_to_neutral,49,3
thought_politics,0,negative_to_neutral,50,3
thought_politics,0,negative_to_neutral,51,3
thought_politics,0,negative_to_neutral,52,3
thought_politics,0,negative_to_neutral,53,3
thought_politics,0,negative_to_neutral,54,3
thought_politics,0,negative_to_neutral,55,3
thought_politics,0,negative_to_neutral,56,4
thought_politics,0,negative_to_neutral,57,3
thought_politics,0,negative_to_neutral,58,3
thought_politics,0,negative_to_neutral,59,3
thought_politics,0,negative_to_neutral,60,3
thought_politics,0,negative_to_neutral,61,3
thought_politics,0,negative_to_neutral,62,5
thought_politics,0,negative_to_neutral,63,3
thought_politics,0,negative_to_neutral,64,3
thought_politics,0,negative_to_neutral,65,3
thought_politics,0,negative_to_neutral,66,3
thought_politics,0,negative_to_neutral,67,3
thought_politics,0,negative_to_neutral,68,3
thought_politics,0,negative_to_neutral,69,3
thought_politics,0,negative_to_neutral,70,5
thought_politics,0,negative_to_neutral,71,3
thought_politics,0,negative_to_neutral,72,3
thought_politics,0,negative_to_neutral,73,4
thought_politics,0,negative_to_neutral,74,3
thought_politics,0,negative_to_neutral,75,3
thought_politics,0,negative_to_neutral,76,3
thought_politics,0,negative_to_neutral,77,3
thought_politics,0,negative_to_neutral,78,3
thought_politics,0,negative_to_neutral,79,3
thought_politics,0,negative_to_neutral,80,3
thought_politics,0,negative_to_neutral,81,3
thought_politics,0,negative_to_neutral,82,3
thought_politics,0,negative_to_neutral,83,3
thought_politics,0,negative_to_neutral,84,3
thought_politics,0,negative_to_neutral,85,3
thought_politics,0,negative_to_neutral,86,3
thought_politics,0,negative_to_neutral,87,3
thought_politics,0,negative_to_neutral,88,3
thought_politics,0,negative_to_neutral,89,3
thought_politics,0,negative_to_neutral,90,3
thought_politics,0,negative_to_neutral,91,3
thought_politics,0,negative_to_neutral,92,3
thought_politics,0,negative_to_neutral,93,3
thought_politics,0,negative_to_neutral,94,3
thought_politics,0,negative_to_neutral,95,3
thought_politics,0,negative_to_neutral,96,3
thought_politics,0,negative_to_neutral,97,4
thought_politics,0,negative_to_neutral,98,3
thought_politics,0,negative_to_neutral,99,3
thought_politics,0,negative_to_neutral,100,4
thought_politics,0,negative_to_neutral,101,3
thought_politics,0,negative_to_neutral,102,3
thought_politics,0,negative_to_neutral,103,3
thought_politics,0,negative_to_neutral,104,3
thought_politics,0,negative_to_neutral,105,3
thought_politics,0,negative_to_neutral,106,3
thought_politics,0,negative_to_neutral,107,4
thought_politics,0,negative_to_neutral,108,4
thought_politics,0,negative_to_neutral,109,3
thought_politics,0,negative_to_neutral,110,3
thought_politics,0,negative_to_neutral,111,3
thought_politics,0,negative_to_neutral,112,2
thought_politics,0,negative_to_neutral,113,3
thought_politics,0,negative_to_neutral,114,3
thought_politics,0,negative_to_neutral,115,4
thought_politics,0,negative_to_neutral,116,3
thought_politics,0,negative_to_neutral,117,3
thought_politics,0,negative_to_neutral,118,3
thought_politics,0,negative_to_neutral,119,3
thought_politics,0,negative_to_neutral,120,3
thought_politics,0,negative_to_neutral,121,3
thought_politics,0,negative_to_neutral,122,3
thought_politics,0,negative_to_neutral,123,3
thought_politics,0,negative_to_neutral,124,3
thought_politics,0,negative_to_neutral,125,3
thought_politics,0,negative_to_neutral,126,3
thought_politics,0,negative_to_neutral,127,3
thought_politics,0,negative_to_neutral,128,3
thought_politics,0,negative_to_neutral,129,3
thought_politics,0,negative_to_neutral,130,3
thought_politics,0,negative_to_neutral,131,3
thought_politics,0,negative_to_neutral,132,3
thought_politics,0,negative_to_neutral,133,4
thought_politics,0,negative_to_neutral,134,3
thought_politics,0,negative_to_neutral,135,3
thought_politics,0,negative_to_neutral,136,3
thought_politics,0,negative_to_neutral,137,3
thought_politics,0,negative_to_neutral,138,3
thought_politics,0,negative_to_neutral,139,3
thought_politics,0,negative_to_neutral,140,3
thought_politics,0,negative_to_neutral,141,4
thought_politics,0,negative_to_neutral,142,3
thought_politics,0,negative_to_neutral,143,3
thought_politics,0,negative_to_neutral,144,3
thought_politics,0,negative_to_neutral,145,2
thought_politics,0,negative_to_neutral,146,3
thought_politics,0,negative_to_neutral,147,3
thought_politics,0,negative_to_neutral,148,3
thought_politics,0,negative_to_neutral,149,3
thought_politics,0,negative_to_neutral,150,3
thought_politics,0,negative_to_neutral,151,3
thought_politics,0,negative_to_neutral,152,3
thought_politics,0,negative_to_neutral,153,3
thought_politics,0,negative_to_neutral,154,3
thought_politics,0,negative_to_neutral,155,3
thought_politics,0,negative_to_neutral,156,3
thought_politics,0,negative_to_neutral,157,4
thought_politics,0,negative_to_neutral,158,3
thought_politics,0,negative_to_neutral,159,3
thought_politics,0,negative_to_neutral,160,3
thought_politics,0,negative_to_neutral,161,3
thought_politics,0,negative_to_neutral,162,3
thought_politics,0,negative_to_neutral,163,3
thought_politics,0,negative_to_neutral,164,3
thought_politics,0,negative_to_neutral,165,3
thought_politics,0,negative_to_neutral,166,3
thought_politics,0,negative_to_neutral,167,3
thought_politics,0,negative_to_neutral,168,3
thought_politics,0,negative_to_neutral,169,3
thought_politics,0,negative_to_neutral,170,3
thought_politics,0,negative_to_neutral,171,3
thought_politics,0,negative_to_neutral,172,5
thought_politics,0,negative_to_neutral,173,3
thought_politics,0,negative_to_neutral,174,3
thought_politics,0,negative_to_neutral,175,3
thought_politics,0,negative_to_neutral,176,3
thought_politics,0,negative_to_neutral,177,3
thought_politics,0,negative_to_neutral,178,3
thought_politics,0,negative_to_neutral,179,3
thought_politics,0,negative_to_neutral,180,3
thought_politics,0,negative_to_neutral,181,3
thought_politics,0,negative_to_neutral,182,3
thought_politics,0,negative_to_neutral,183,3
thought_politics,0,negative_to_neutral,184,3
thought_politics,0,negative_to_neutral,185,3
thought_politics,0,negative_to_neutral,186,3
thought_politics,0,negative_to_neutral,187,3
thought_politics,0,negative_to_neutral,188,3
thought_politics,0,negative_to_neutral,189,3
thought_politics,0,negative_to_neutral,190,3
thought_politics,0,negative_to_neutral,191,3
thought_politics,0,negative_to_neutral,192,3
thought_politics,0,negative_to_neutral,193,3
thought_politics,0,negative_to_neutral,194,3
thought_politics,0,negative_to_neutral,195,3
thought_politics,0,negative_to_neutral,196,4
thought_politics,0,negative_to_neutral,197,3
thought_politics,0,negative_to_neutral,198,3
thought_politics,0,negative_to_neutral,199,3
thought_politics,0,negative_to_neutral,200,3
thought_politics,0,negative_to_neutral,201,3
thought_politics,0,negative_to_neutral,202,3
thought_politics,0,negative_to_neutral,203,3
thought_politics,0,negative_to_neutral,204,3
thought_politics,0,negative_to_neutral,205,3
thought_politics,0,negative_to_neutral,206,4
thought_politics,0,negative_to_neutral,207,4
thought_politics,0,negative_to_neutral,208,3
thought_politics,0,negative_to_neutral,209,3
thought_politics,0,negative_to_neutral,210,3
thought_politics,0,negative_to_neutral,211,3
thought_politics,0,negative_to_neutral,212,4
thought_politics,0,negative_to_neutral,213,3
thought_politics,0,negative_to_neutral,214,5
thought_politics,0,negative_to_neutral,215,3
thought_politics,0,negative_to_neutral,216,3
thought_politics,0,negative_to_neutral,217,3
thought_politics,0,negative_to_neutral,218,3
thought_politics,0,negative_to_neutral,219,3
thought_politics,0,negative_to_neutral,220,3
thought_politics,0,negative_to_neutral,221,3
thought_politics,0,negative_to_neutral,222,3
thought_politics,0,negative_to_neutral,223,3
thought_politics,0,negative_to_neutral,224,3
thought_politics,0,negative_to_neutral,225,3
thought_politics,0,negative_to_neutral,226,3
thought_politics,0,negative_to_neutral,227,3
thought_politics,0,negative_to_neutral,228,2
thought_politics,0,negative_to_neutral,229,3
thought_politics,0,negative_to_neutral,230,3
thought_politics,0,negative_to_neutral,231,3
thought_politics,0,negative_to_neutral,232,3
thought_politics,0,negative_to_neutral,233,3
thought_politics,0,negative_to_neutral,234,3
thought_politics,0,negative_to_neutral,235,3
thought_politics,0,negative_to_neutral,236,3
thought_politics,0,negative_to_neutral,237,3
thought_politics,0,negative_to_neutral,238,3
thought_politics,0,negative_to_neutral,239,5
thought_politics,0,negative_to_neutral,240,3
thought_politics,0,negative_to_neutral,241,2
thought_politics,0,negative_to_neutral,242,3
thought_politics,0,negative_to_neutral,243,3
thought_politics,0,negative_to_neutral,244,3
thought_politics,0,negative_to_neutral,245,3
thought_politics,0,negative_to_neutral,246,3
thought_politics,0,negative_to_neutral,247,3
thought_politics,0,negative_to_neutral,248,3
thought_politics,0,negative_to_neutral,249,3
thought_politics,0,negative_to_neutral,250,3
thought_politics,0,negative_to_neutral,251,3
thought_politics,0,negative_to_neutral,252,3
thought_politics,0,negative_to_neutral,253,3
thought_politics,0,negative_to_neutral,254,3
thought_politics,0,negative_to_neutral,255,3
thought_politics,0,negative_to_neutral,256,3
thought_politics,0,negative_to_neutral,257,3
thought_politics,0,negative_to_neutral,258,3
thought_politics,0,negative_to_neutral,259,3
thought_politics,0,negative_to_neutral,260,3
thought_politics,0,negative_to_neutral,261,3
thought_politics,0,negative_to_neutral,262,3
thought_politics,0,negative_to_neutral,263,4
thought_politics,0,negative_to_neutral,264,3
thought_politics,0,negative_to_neutral,265,3
thought_politics,0,negative_to_neutral,266,3
thought_politics,0,negative_to_neutral,267,4
thought_politics,0,negative_to_neutral,268,3
thought_politics,0,negative_to_neutral,269,3
thought_politics,0,negative_to_neutral,270,2
thought_politics,0,negative_to_neutral,271,3
thought_politics,0,negative_to_neutral,272,3
thought_politics,0,negative_to_neutral,273,4
thought_politics,0,negative_to_neutral,274,3
thought_politics,0,negative_to_neutral,275,3
thought_politics,0,negative_to_neutral,276,3
thought_politics,0,negative_to_neutral,277,3
thought_politics,0,negative_to_neutral,278,3
thought_politics,0,negative_to_neutral,279,3
thought_politics,0,negative_to_neutral,280,3
thought_politics,0,negative_to_neutral,281,3
thought_politics,0,negative_to_neutral,282,3
thought_politics,0,negative_to_neutral,283,3
thought_politics,0,negative_to_neutral,284,3
thought_politics,0,negative_to_neutral,285,3
thought_politics,0,negative_to_neutral,286,3
thought_politics,0,negative_to_neutral,287,3
thought_politics,0,negative_to_neutral,288,3
thought_politics,0,negative_to_neutral,289,3
thought_politics,0,negative_to_neutral,290,3
thought_politics,0,negative_to_neutral,291,3
thought_politics,0,negative_to_neutral,292,3
thought_politics,0,negative_to_neutral,293,3
thought_politics,0,negative_to_neutral,294,3
thought_politics,0,negative_to_neutral,295,3
thought_politics,0,negative_to_neutral,296,2
thought_politics,0,negative_to_neutral,297,3
thought_politics,0,negative_to_positive,0,2
thought_politics,0,negative_to_positive,1,2
thought_politics,0,negative_to_positive,2,2
thought_politics,0,negative_to_positive,3,3
thought_politics,0,negative_to_positive,4,2
thought_politics,0,negative_to_positive,5,2
thought_politics,0,negative_to_positive,6,4
thought_politics,0,negative_to_positive,7,2
thought_politics,0,negative_to_positive,8,2
thought_politics,0,negative_to_positive,9,2
thought_politics,0,negative_to_positive,10,2
thought_politics,0,negative_to_positive,11,2
thought_politics,0,negative_to_positive,12,2
thought_politics,0,negative_to_positive,13,2
thought_politics,0,negative_to_positive,14,2
thought_politics,0,negative_to_positive,15,2
thought_politics,0,negative_to_positive,16,2
thought_politics,0,negative_to_positive,17,2
thought_politics,0,negative_to_positive,18,2
thought_politics,0,negative_to_positive,19,2
thought_politics,0,negative_to_positive,20,3
thought_politics,0,negative_to_positive,21,3
thought_politics,0,negative_to_positive,22,2
thought_politics,0,negative_to_positive,23,2
thought_politics,0,negative_to_positive,24,2
thought_politics,0,negative_to_positive,25,3
thought_politics,0,negative_to_positive,26,2
thought_politics,0,negative_to_positive,27,2
thought_politics,0,negative_to_positive,28,3
thought_politics,0,negative_to_positive,29,2
thought_politics,0,negative_to_positive,30,2
thought_politics,0,negative_to_positive,31,2
thought_politics,0,negative_to_positive,32,2
thought_politics,0,negative_to_positive,33,2
thought_politics,0,negative_to_positive,34,3
thought_politics,0,negative_to_positive,35,2
thought_politics,0,negative_to_positive,36,2
thought_politics,0,negative_to_positive,37,2
thought_politics,0,negative_to_positive,38,2
thought_politics,0,negative_to_positive,39,2
thought_politics,0,negative_to_positive,40,2
thought_politics,0,negative_to_positive,41,2
thought_politics,0,negative_to_positive,42,2
thought_politics,0,negative_to_positive,43,2
thought_politics,0,negative_to_positive,44,2
thought_politics,0,negative_to_positive,45,2
thought_politics,0,negative_to_positive,46,2
thought_politics,0,negative_to_positive,47,2
thought_politics,0,negative_to_positive,48,3
thought_politics,0,negative_to_positive,49,2
thought_politics,0,negative_to_positive,50,2
thought_politics,0,negative_to_positive,51,2
thought_politics,0,negative_to_positive,52,4
thought_politics,0,negative_to_positive,53,2
thought_politics,0,negative_to_positive,54,4
thought_politics,0,negative_to_positive,55,2
thought_politics,0,negative_to_positive,56,3
thought_politics,0,negative_to_positive,57,2
thought_politics,0,negative_to_positive,58,4
thought_politics,0,negative_to_positive,59,2
thought_politics,0,negative_to_positive,60,2
thought_politics,0,negative_to_positive,61,2
thought_politics,0,negative_to_positive,62,2
thought_politics,0,negative_to_positive,63,2
thought_politics,0,negative_to_positive,64,2
thought_politics,0,negative_to_positive,65,2
thought_politics,0,negative_to_positive,66,2
thought_politics,0,negative_to_positive,67,2
thought_politics,0,negative_to_positive,68,2
thought_politics,0,negative_to_positive,69,2
thought_politics,0,negative_to_positive,70,2
thought_politics,0,negative_to_positive,71,2
thought_politics,0,negative_to_positive,72,2
thought_politics,0,negative_to_positive,73,2
thought_politics,0,negative_to_positive,74,3
thought_politics,0,negative_to_positive,75,2
thought_politics,0,negative_to_positive,76,2
thought_politics,0,negative_to_positive,77,2
thought_politics,0,negative_to_positive,78,2
thought_politics,0,negative_to_positive,79,2
thought_politics,0,negative_to_positive,80,2
thought_politics,0,negative_to_positive,81,2
thought_politics,0,negative_to_positive,82,2
thought_politics,0,negative_to_positive,83,2
thought_politics,0,negative_to_positive,84,3
thought_politics,0,negative_to_positive,85,2
thought_politics,0,negative_to_positive,86,3
